Material,Texto breve de material,Centro,Almacén,Lote,Clase de valoración,Unidad medida base,Cantidad,Clase de movimiento,Stock especial,Nº reserva,Nº pos.reserva traslado,Documento material,Fe.contabilización,Hora de entrada,Nombre del usuario,Carta de porte,Referencia,Orden,Grafo,Operación,Centro de coste,Elemento PEP,Elemento PEP,Indicador Debe/Haber
840500000035,ESCRIT ERGONOMICO 1500X1500X740MM,ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840500000035,ESCRIT ERGONOMICO 1500X1500X740MM,ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840500000117,SILLON MOD.LC3-1C-TAPIZADOE,ARBB,LI02,USADO,USADO,UN,"-2,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840500000117,SILLON MOD.LC3-1C-TAPIZADOE,ARBB,LI02,USADO,USADO,UN,"2,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840500000145,"ESCRIT 1,40X0,74X3,20M MELAMINA 34MM",ARBB,LI02,USADO,USADO,UN,"4,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840500000145,"ESCRIT 1,40X0,74X3,20M MELAMINA 34MM",ARBB,LI02,USADO,USADO,UN,"-4,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840500000190,ESCRIT RECTO 1550X700X740MM AGLOM.,ARBB,LI02,USADO,USADO,UN,"-3,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840500000190,ESCRIT RECTO 1550X700X740MM AGLOM.,ARBB,LI02,USADO,USADO,UN,"3,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840500000211,MUEBLE GUARDADO 900X820X450MM AGLOM.,ARBB,LI02,USADO,USADO,UN,"-9,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840500000211,MUEBLE GUARDADO 900X820X450MM AGLOM.,ARBB,LI02,USADO,USADO,UN,"9,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509002700,"SILLON GERENCIAL RSPAL.ALT, REGUL.D/ALT.",ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509002700,"SILLON GERENCIAL RSPAL.ALT, REGUL.D/ALT.",ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509083600,MESA,ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509083600,MESA,ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509083700,MESA,ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509083700,MESA,ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509101520,"SILLA FIJ.AP, C/ASTO.Y RSPAL.TAPIZADO EN",ARBB,LI02,USADO,USADO,UN,"-17,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509101520,"SILLA FIJ.AP, C/ASTO.Y RSPAL.TAPIZADO EN",ARBB,LI02,USADO,USADO,UN,"17,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509102300,"MESA 2,00X0,90M LUSTRE-COLOR CEDRO",ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509102300,"MESA 2,00X0,90M LUSTRE-COLOR CEDRO",ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509103000,CAJONERA PEDESTAL 480X450X740MM 4 SUPERP,ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509103000,CAJONERA PEDESTAL 480X450X740MM 4 SUPERP,ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
840509106600,MESA RATONA 500X600X300MM CENIZA LIN.ESP,ARBB,LI02,USADO,USADO,UN,"1,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840509106600,MESA RATONA 500X600X300MM CENIZA LIN.ESP,ARBB,LI02,USADO,USADO,UN,"-1,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
860200000750,TONER NEGRO CF410A P/PRO 400 M452,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,5887427,61,4903673502,1/9/2023,2:29:29 p. m.,XJLF02,,0095R00417949,,2000034120,0002,,,,H
860200000751,TONER CYAN CF411A P/PRO 400 M452 HEWLETT,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,5887427,62,4903673502,1/9/2023,2:29:29 p. m.,XJLF02,,0095R00417949,,2000034120,0002,,,,H
860200000752,TONER AMAR CF412A P/PRO 400 M452 HEWLETT,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,5887427,63,4903673502,1/9/2023,2:29:29 p. m.,XJLF02,,0095R00417949,,2000034120,0002,,,,H
860200000753,TONER MAGENTA CF413A P/PRO 400 M452,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,5887427,64,4903673502,1/9/2023,2:29:29 p. m.,XJLF02,,0095R00417949,,2000034120,0002,,,,H
860200000887,TONER NEGRO CE340A 651A P/LJ 700 M775,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",201,,9246674,1,4903672592,1/9/2023,8:43:51 a. m.,XAAS05,,0095R00417858,,,,AR10CD5090,,,H
860200001240,MOD ELECTRON 6ED1052-1MD08-0BA0 PLC LOGO,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",261,,8485128,16,4903672879,1/9/2023,10:43:11 a. m.,XJLL02,,9005R00057022,310151921,,,,,,H
860202031900,TECLADO  CONEXION USB,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",201,,9247404,1,4903673748,1/9/2023,3:42:17 p. m.,XAAS05,,0095R00417979,,,,AR10CDZ685,,,H
860204092100,MOUSE OPTICO USB,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",201,,9247404,2,4903673748,1/9/2023,3:42:17 p. m.,XAAS05,,0095R00417979,,,,AR10CDZ685,,,H
860209061400,"MOCHILA P/NOTEBOOK 12..14""",AR01,CD09,NUEVO,NUEVO,UN,"-2,000",261,,9246856,1,4903673629,1/9/2023,3:10:58 p. m.,XAAS05,,0095R00417972,22837309,,,,,,H
860272001300,BATERIA 12VCC 75A/H BORNE POSIT: DER.,AR50,LA01,NUEVO,NUEVO,UN,"5,000",109,,0,0,5002799152,1/9/2023,2:48:35 p. m.,XEXG15,0012R00005182,0183402018,,,,,,,S
860272001300,BATERIA 12VCC 75A/H BORNE POSIT: DER.,AR50,LA01,NUEVO,NUEVO,UN,"7,000",109,,0,0,5002799152,1/9/2023,2:48:35 p. m.,XEXG15,0012R00005182,0183402018,,,,,,,S
870100000178,CINTA D/ENMASC 36MMX50M RAPIFIX,AR67,CA06,NUEVO,NUEVO,UN,"50,000",101,,0,0,5002798799,1/9/2023,10:31:10 a. m.,XSEA04,0002R00051138,0180330412,,,,,,,S
870100000178,CINTA D/ENMASC 36MMX50M RAPIFIX,AR67,CA01,NUEVO,NUEVO,UN,"54,000",101,,0,0,5002798799,1/9/2023,10:31:10 a. m.,XSEA04,0002R00051138,0180330412,,,,,,,S
890300000449,AIRE ACOND 480V IQ2000EV XP2,MX01,PA01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002799541,1/9/2023,7:38:38 p. m.,XMRD08,,,,,,,,,S
890400000008,TERMOTANQUE RHCTP300N GAS 300L,AR01,CD09,NUEVO,NUEVO,UN,"2,000",109,,0,0,5002798908,1/9/2023,11:27:11 a. m.,XMSM10,0005R00000362,0180329575,,,,,,,S
890400000010,TERMOTANQUE  ELEC 55LTS 2000W,AR01,CD09,NUEVO,NUEVO,UN,"15,000",109,,0,0,5002798908,1/9/2023,11:27:11 a. m.,XMSM10,0005R00000362,0180329575,,,,,,,S
910200000008,YERBA MATE X1KG PLAYADITO,ARAA,MP01,NUEVO,NUEVO,KG,"-5,000",201,,9246978,4,4903673004,1/9/2023,11:32:29 a. m.,XNGA03,,0001R00000222,,,,AR20MPZ703,,,H
910400000040,KIT LIMP P/TRANSP PERSONAL,ARAF,MP01,NUEVO,NUEVO,UN,"-15,000",201,,9226036,1,4903672945,1/9/2023,11:12:52 a. m.,XFAC11,,0005R00000123,,,,AR20MPZ702,,,H
910400000062,TOALLA DE PAPEL X175U SCOTT,ARAA,MP01,NUEVO,NUEVO,UN,"-50,000",201,,9246978,1,4903673004,1/9/2023,11:32:29 a. m.,XNGA03,,0001R00000222,,,,AR20MPZ703,,,H
910407018500,TRAPO INDUST 100% ALGODÓN 40X40CM X 5KG,AR01,CD01,NUEVO,NUEVO,UN,"-6,000",261,,9209532,3,4903672744,1/9/2023,9:57:51 a. m.,XJLF02,,0095R00417881,22826640,,,,,,H
910407018500,TRAPO INDUST 100% ALGODÓN 40X40CM X 5KG,AR01,CD01,NUEVO,NUEVO,UN,"-6,000",261,,9216821,21,4903673425,1/9/2023,2:03:53 p. m.,XJLF02,,0095R00417939,22828827,,,,,,H
910500000006,PAPEL HIGIEN 80M SCOTT,ARAA,MP01,NUEVO,NUEVO,UN,"-16,000",201,,9246978,3,4903673004,1/9/2023,11:32:29 a. m.,XNGA03,,0001R00000222,,,,AR20MPZ703,,,H
910500000009,TOALLA DE PAPEL 400MX25CM CAMPANITA,ARAA,MP01,NUEVO,NUEVO,UN,"-4,000",201,,9246978,2,4903673004,1/9/2023,11:32:29 a. m.,XNGA03,,0001R00000222,,,,AR20MPZ703,,,H
940000000216,"ANTILAT P/MANG 1/2..1.1/4"" DISPOSIT SE",AR67,CA01,NUEVO,NUEVO,UN,"-10,000",261,,8928736,23,4903673019,1/9/2023,11:45:17 a. m.,XJLL02,,9005R00057025,330104744,,,,,,H
940100000033,PORTACREDENCIAL RIGIDO PLASTICO TRANSP.,AR50,LA01,NUEVO,NUEVO,UN,"-2.500,000",201,,9234203,1,4903673746,1/9/2023,3:40:50 p. m.,XSAP04,,0098R00048985,,,,AR40LAZ645,,,H
940200000031,CAMPERA P/PROTEC IGNIFUGA,AR01,CD05,M,SOBRANTE,UN,"-1,000",201,,9246650,1,4903672782,1/9/2023,9:58:56 a. m.,XAAS05,,0095R00417883,,,,AR10CDZ623,,,H
940200000031,CAMPERA P/PROTEC IGNIFUGA,AR01,CD05,M,SOBRANTE,UN,"-1,000",201,,9185951,1,4903673569,1/9/2023,2:54:44 p. m.,XJLF02,,0095R00417965,,,,AR10CDZ623,,,H
940200000031,CAMPERA P/PROTEC IGNIFUGA,AR01,CD05,L,SOBRANTE,UN,"-1,000",201,,9185963,1,4903673569,1/9/2023,2:54:44 p. m.,XJLF02,,0095R00417965,,,,AR10CDZ623,,,H
940200000031,CAMPERA P/PROTEC IGNIFUGA,AR01,CD05,M,SOBRANTE,UN,"-1,000",201,,9185972,1,4903673569,1/9/2023,2:54:44 p. m.,XJLF02,,0095R00417965,,,,AR10CDZ623,,,H
940200000032,CHALECO SEG IGNIFUGO,AR01,CD05,M,SOBRANTE,UN,"-1,000",201,,9246650,2,4903672782,1/9/2023,9:58:56 a. m.,XAAS05,,0095R00417883,,,,AR10CDZ623,,,H
940200000317,BOTINES SEG DIELEC 38 DESCARNE AC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246884,2,4903673498,1/9/2023,2:47:35 p. m.,XJMA09,,9005R00057043,,,,AR10AXX201,,,H
940200000320,BOTINES SEG DIELEC 41 DESCARNE AC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,8633789,4,4903673499,1/9/2023,2:48:54 p. m.,XJMA09,,9005R00057044,,,,AR10AXX201,,,H
940200000322,BOTINES SEG DIELEC 43 DESCARNE AC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9226289,1,4903672557,1/9/2023,8:55:33 a. m.,XJMA09,,9005R00057007,,,,AR10AXC257,,,H
940200000322,BOTINES SEG DIELEC 43 DESCARNE AC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246863,1,4903672763,1/9/2023,10:35:20 a. m.,XJMA09,,9005R00057017,,,,AR10AXD010,,,H
940200000328,CAMPERA SEG RELAMP M AZUL TELA C/TRATA,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,8633789,3,4903673499,1/9/2023,2:48:54 p. m.,XJMA09,,9005R00057044,,,,AR10AXX201,,,H
940200000328,CAMPERA SEG RELAMP M AZUL TELA C/TRATA,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246870,2,4903672764,1/9/2023,10:36:37 a. m.,XJMA09,,9005R00057018,,,,AR10AXD010,,,H
940200000328,CAMPERA SEG RELAMP M AZUL TELA C/TRATA,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246884,1,4903673498,1/9/2023,2:47:35 p. m.,XJMA09,,9005R00057043,,,,AR10AXX201,,,H
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,8633789,6,4903673499,1/9/2023,2:48:54 p. m.,XJMA09,,9005R00057044,,,,AR10AXX201,,,H
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246884,4,4903673498,1/9/2023,2:47:35 p. m.,XJMA09,,9005R00057043,,,,AR10AXX201,,,H
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA06,NUEVO,NUEVO,UN,"20,000",101,,0,0,5002798825,1/9/2023,10:47:48 a. m.,XSEA04,0001R00052195,0180330049,,,,,,,S
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"-2,000",201,,9246990,2,4903673399,1/9/2023,1:43:52 p. m.,XJMA09,,9005R00057037,,,,AR10AXC196,,,H
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"91,000",101,,0,0,5002798832,1/9/2023,10:47:25 a. m.,XSEA04,0001R00052196,0180330051,,,,,,,S
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9226099,1,4903672555,1/9/2023,8:46:05 a. m.,XJMA09,,9005R00056995,,,,AR10AXC253,,,H
940200000358,ARNES FASTRAC CASCO MINE SAFETY APPLIANC,AR67,CA01,NUEVO,NUEVO,UN,"150,000",101,,0,0,5002798809,1/9/2023,10:47:04 a. m.,XSEA04,0001R00052191,0180330053,,,,,,,S
940200000359,GUANTES MEDIO PASEO VAQUETA T/10 BLANCO,AR67,CA01,NUEVO,NUEVO,UN,"-24,000",201,,9246528,3,4903673420,1/9/2023,1:45:03 p. m.,XJMA09,,9005R00057038,,,,AR10AXC196,,,H
940200000359,GUANTES MEDIO PASEO VAQUETA T/10 BLANCO,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246884,6,4903673498,1/9/2023,2:47:35 p. m.,XJMA09,,9005R00057043,,,,AR10AXX201,,,H
940200000386,PROTEC FACIAL P/PROTEC SALPIC QUIMICAS,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246528,1,4903673420,1/9/2023,1:45:03 p. m.,XJMA09,,9005R00057038,,,,AR10AXC196,,,H
940200000389,BARBIJO 817095 N100,AR67,CA01,NUEVO,NUEVO,UN,"20,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000389,BARBIJO 817095 N100,AR67,CA01,NUEVO,NUEVO,UN,"125,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000389,BARBIJO 817095 N100,AR67,CA06,NUEVO,NUEVO,UN,"70,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000389,BARBIJO 817095 N100,AR67,CA06,NUEVO,NUEVO,UN,"100,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000389,BARBIJO 817095 N100,AR67,CA01,NUEVO,NUEVO,UN,"72,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000389,BARBIJO 817095 N100,AR67,CA06,NUEVO,NUEVO,UN,"100,000",101,,0,0,5002798862,1/9/2023,10:48:39 a. m.,XSEA04,0001R00052206,0180330041,,,,,,,S
940200000397,PROTEC AUDITIVO COPA 216749 MODELO EXC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246884,5,4903673498,1/9/2023,2:47:35 p. m.,XJMA09,,9005R00057043,,,,AR10AXX201,,,H
940200000397,PROTEC AUDITIVO COPA 216749 MODELO EXC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,8633789,7,4903673499,1/9/2023,2:48:54 p. m.,XJMA09,,9005R00057044,,,,AR10AXX201,,,H
940200000397,PROTEC AUDITIVO COPA 216749 MODELO EXC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9247271,1,4903673491,1/9/2023,2:24:38 p. m.,XJMA09,,9005R00057041,,,,AR10AXC303,,,H
940200000397,PROTEC AUDITIVO COPA 216749 MODELO EXC,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9246528,2,4903673420,1/9/2023,1:45:03 p. m.,XJMA09,,9005R00057038,,,,AR10AXC196,,,H
940200000464,BOTAS SEG CAÑA BAJA DIELECTRICA 9 CUERO,MX01,PA01,NUEVO,NUEVO,UN,"-1,000",201,,9247049,1,4903673225,1/9/2023,12:10:55 p. m.,XMRD08,,,,,,MX11HKZ000,,,H
940200000611,SUJETADOR CLIP P/GUANTE D/SEG,MX01,PA01,NUEVO,NUEVO,UN,"-6,000",201,,9247047,1,4903673221,1/9/2023,12:08:42 p. m.,XMRD08,,,,,,MX11HKZ000,,,H
940200000817,MEDIAS D/ABRIGO,ARBA,,,NUEVO,UN,"50,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000925,CAMISETA P/TRABAJO TERMICA T/M NEGRO,ARBA,,,NUEVO,UN,"54,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000926,CAMISETA P/TRABAJO TERMICA T/L NEGRO,ARBA,,,NUEVO,UN,"33,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000927,CAMISETA P/TRABAJO TERMICA T/XL NEGRO,ARBA,,,NUEVO,UN,"27,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000928,PANTALON T/M INTERIOR TERMICO NEGRO,ARBA,,,NUEVO,UN,"54,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000929,PANTALON T/L INTERIOR TERMICO NEGRO,ARBA,,,NUEVO,UN,"30,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000930,PANTALON T/XL INTERIOR TERMICO NEGRO,ARBA,,,NUEVO,UN,"33,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000931,CAMISA P/TRABAJO T/M BROCA BEIGE,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000932,CAMISA P/TRABAJO T/L BROCA BEIGE,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000933,CAMISA P/TRABAJO T/XL BROCA BEIGE,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000938,CAMPERA TERMICA ROJO T/M TUDCUM POLAR,ARBA,,,NUEVO,UN,"10,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000939,CAMPERA TERMICA ROJO T/L TUDCUM POLAR,ARBA,,,NUEVO,UN,"10,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000940,CAMPERA TERMICA ROJO T/XL TUDCUM POLAR,ARBA,,,NUEVO,UN,"10,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000941,PANTALON CARGO T/ M AZUL 261504-300-03,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000942,PANTALON CARGO T/ L AZUL 261504-300-04,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000944,PANTALON CARGO T/ XL AZUL 261504-300-05,ARBA,,,NUEVO,UN,"15,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000945,CAMPERA DE ABRIGO ROJO T/M AURUS,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000947,CAMPERA DE ABRIGO ROJO T/XL AURUS,ARBA,,,NUEVO,UN,"3,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000948,JARDINERO T/M ROJO LAMA 23965-400-03,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000949,JARDINERO T/L ROJO LAMA 23965-400-04,ARBA,,,NUEVO,UN,"2,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000959,GUANTES 1RA PIEL POLIESTER TERMICO,ARBA,,,NUEVO,UN,"50,000",101,,0,0,5002798713,1/9/2023,7:11:57 a. m.,XCXR$1,0013R00001158,0183403157,,,,AR22DEZ796,,,S
940200000960,PASA MONTAÑA NEGRO TERMICO,ARBA,,,NUEVO,UN,"50,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000961,CUELLO ABRIGO TUBULAR POLIESTER-ELASTANO,ARBA,,,NUEVO,UN,"50,000",101,,0,0,5002798712,1/9/2023,7:09:35 a. m.,XCXR$1,0001R00052171,0183403350,,,,AR22DEZ796,,,S
940200000965,CAMISETA P/TRABAJO TERMICA T/XXL NEGRO,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000967,PANTALON T/XXL INTERIOR TERMICO NEGRO,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000969,CAMISA P/TRABAJO T/XXL BROCA BEIGE,ARBA,,,NUEVO,UN,"3,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000970,CAMISA P/TRABAJO T/XXXL BROCA BEIGE,ARBA,,,NUEVO,UN,"1,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000971,CAMPERA TERMICA ROJO T/XXL TUDCUM POLAR,ARBA,,,NUEVO,UN,"4,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000972,CAMPERA TERMICA ROJO T/XXXL TUDCUM POLAR,ARBA,,,NUEVO,UN,"1,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000973,PANTALON CARGO T/ XXL AZUL 261504-300-06,ARBA,,,NUEVO,UN,"2,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000975,CAMPERA DE ABRIGO ROJO T/XXL AURUS,ARBA,,,NUEVO,UN,"3,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000977,JARDINERO T/XXL ROJO LAMA 23965-400-06,ARBA,,,NUEVO,UN,"2,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000979,CAMISETA P/TRABAJO TERMICA T/S NEGRO,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000980,PANTALON T/ S INTERIOR TERMICO NEGRO,ARBA,,,NUEVO,UN,"6,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
940200000981,CAMISA P/TRABAJO T/S BROCA BEIGE,ARBA,,,NUEVO,UN,"4,000",101,,0,0,5002798711,1/9/2023,7:05:05 a. m.,XCXR$1,0002R00099768,0183403365,,,,AR22DEZ796,,,S
